,pack_id,path,sort,length,width,height,k,volume,day,b_hist_0.0_25.5,b_hist_102.0_127.5,b_hist_127.5_153.0,b_hist_153.0_178.5,b_hist_178.5_204.0,b_hist_204.0_229.5,b_hist_229.5_255.0,b_hist_25.5_51.0,b_hist_51.0_76.5,b_hist_76.5_102.0,b_median,b_std,g_hist_0.0_25.5,g_hist_102.0_127.5,g_hist_127.5_153.0,g_hist_153.0_178.5,g_hist_178.5_204.0,g_hist_204.0_229.5,g_hist_229.5_255.0,g_hist_25.5_51.0,g_hist_51.0_76.5,g_hist_76.5_102.0,g_median,g_std,h_hist_0.0_25.5,h_hist_102.0_127.5,h_hist_127.5_153.0,h_hist_153.0_178.5,h_hist_178.5_204.0,h_hist_204.0_229.5,h_hist_229.5_255.0,h_hist_25.5_51.0,h_hist_51.0_76.5,h_hist_76.5_102.0,h_median,h_std,r_hist_0.0_25.5,r_hist_102.0_127.5,r_hist_127.5_153.0,r_hist_153.0_178.5,r_hist_178.5_204.0,r_hist_204.0_229.5,r_hist_229.5_255.0,r_hist_25.5_51.0,r_hist_51.0_76.5,r_hist_76.5_102.0,r_median,r_std,s_hist_0.0_25.5,s_hist_102.0_127.5,s_hist_127.5_153.0,s_hist_153.0_178.5,s_hist_178.5_204.0,s_hist_204.0_229.5,s_hist_229.5_255.0,s_hist_25.5_51.0,s_hist_51.0_76.5,s_hist_76.5_102.0,s_median,s_std,v_hist_0.0_25.5,v_hist_102.0_127.5,v_hist_127.5_153.0,v_hist_153.0_178.5,v_hist_178.5_204.0,v_hist_204.0_229.5,v_hist_229.5_255.0,v_hist_25.5_51.0,v_hist_51.0_76.5,v_hist_76.5_102.0,v_median,v_std
1002,2020_01_25_00_004253_М384НУ_4,part_1/25/004253_м384ну10/FrontJPG/front57.jpg,0,300.0,233.0,162.0,0.67,7.586946000000001,25,454384.5,5850108.0,4814680.5,4265691.0,3858430.5,2475591.0,891276.0,11170377.0,11578402.5,7517859.0,87.0,56.973778471036994,1034484.0,5654599.5,4887330.0,4555090.5,4100247.0,2770243.5,751204.5,13368987.0,10002196.5,5752417.5,85.0,59.287633858008995,15398659.5,19536519.0,2458812.0,4504371.0,344658.0,0.0,0.0,2733115.5,1972935.0,5927730.0,103.0,53.112504025568605,900813.0,4700134.5,5452333.5,6123544.5,5395596.0,2513433.0,657492.0,12723760.5,9049185.0,5360508.0,93.0,60.407727957631415,18609186.0,1571769.0,607920.0,446046.0,330225.0,38352.0,0.0,13913335.5,11402427.0,5957539.5,39.0,34.08429472003183,197166.0,5111602.5,5669619.0,6034957.5,5307442.5,3426078.0,1037008.5,9422326.5,10356060.0,6314539.5,102.0,59.83791126287346
1003,2020_01_25_00_004253_М384НУ_5,part_1/25/004253_м384ну10/FrontJPG/front70.jpg,0,300.0,233.0,164.0,0.67,7.680611999999999,25,533893.5,6124947.0,5346763.5,4110319.5,3403918.5,2094034.5,905836.5,10465557.0,12230616.0,7660914.0,86.0,55.25575340319143,816102.0,5975797.5,5205111.0,4349713.5,3680364.0,2411535.0,871284.0,12932911.5,10515205.5,6118776.0,85.0,57.72274925529556,12099342.0,17512711.5,1829548.5,3468892.5,311661.0,0.0,0.0,5203326.0,3974404.5,8476914.0,95.0,48.85519049617323,589662.0,5909956.5,5450370.0,5091840.0,4331022.0,2229261.0,597082.5,12577390.5,9904200.0,6196015.5,90.0,57.41369537584462,21813745.5,1120189.5,592161.0,437962.5,150654.0,7063.5,204.0,14453833.5,10031751.0,4269235.5,32.0,31.57947883111686,323773.5,5969320.5,6010885.5,5246829.0,4425372.0,2853985.5,1017322.5,8755144.5,11211865.5,7062301.5,98.0,57.355610005466716
1004,2020_01_25_20_202803_М484ОР_1,part_1/25/202803_М484ОР10/FrontJPG/front23.jpg,0,400.0,232.0,206.0,0.59,11.278912,25,1553103.0,5999257.5,4847091.0,4443706.5,3095317.5,1962990.0,874777.5,11961846.0,10463695.5,7675015.5,84.0,56.61506517121554,1327887.0,6300157.5,4571640.0,4758835.5,3958084.5,2487729.0,1094103.0,12970090.5,8937775.5,6470497.5,88.0,59.695167416206175,30076561.5,8361679.5,3059133.0,5125219.5,431052.0,0.0,0.0,2884993.5,1286500.5,1651660.5,19.0,59.847693446686876,250945.5,6341748.0,5052697.5,5330341.5,5643864.0,3313444.5,1398598.5,10752840.0,9019809.0,5772511.5,104.0,61.13224017599194,13700742.0,2709196.5,1044939.0,624138.0,124491.0,18054.0,4131.0,17067150.0,12048622.5,5535336.0,44.0,34.09304574428554,194794.5,6359215.5,5418903.0,5509683.0,5715085.5,3492429.0,1498201.5,9351436.5,9153327.0,6183724.5,108.0,60.7974982651553
1005,2020_01_25_20_202803_М484ОР_2,part_1/25/202803_М484ОР10/FrontJPG/front42.jpg,0,400.0,232.0,210.0,0.59,11.49792,25,1003170.0,6694387.5,5452537.5,3959104.5,2378614.5,1205130.0,765255.0,9347254.5,11966997.0,10104349.5,85.0,50.92849868666965,731569.5,7100730.0,5410513.5,4063782.0,3238015.5,1537573.5,908896.5,11451030.0,9249538.5,9185151.0,90.0,53.97148977444794,25401468.0,10119496.5,1637635.5,4879807.5,560847.0,0.0,0.0,6528331.5,1815039.0,1934175.0,30.0,56.84144401412295,103300.5,7754422.5,6022284.0,4360806.0,4263982.5,2279496.0,1109938.5,10201989.0,8889988.5,7890592.5,99.0,56.10217630918281,15483702.0,1613155.5,842010.0,563524.5,36312.0,5686.5,790.5,16418073.0,12349140.0,5564406.0,41.0,32.01694628318862,94044.0,7805856.0,6533967.0,4743051.0,4443196.5,2363467.5,1285557.0,7294326.0,9890659.5,8422675.5,104.0,55.31994380322106
1006,2020_01_25_20_202803_М484ОР_3,part_1/25/202803_М484ОР10/FrontJPG/front65.jpg,0,400.0,232.0,190.0,0.59,10.40288,25,427252.5,8345742.0,5373232.5,4567483.5,3061989.0,1028874.0,607869.0,4635543.0,11724849.0,13103965.5,93.0,47.301792579121916,447474.0,8723677.5,4994481.0,4466784.0,3343713.0,1292697.0,624622.5,6305079.0,11366242.5,11312029.5,93.0,49.060506192427454,19539094.5,12808930.5,2033472.0,6821199.0,886864.5,0.0,0.0,2894403.0,2234769.0,5658067.5,85.0,59.76459861364826,322524.0,8750529.0,7164301.5,5022072.0,4284433.5,2184355.5,774358.5,5416072.5,9423754.5,9534399.0,107.0,51.759726837506804,14993770.5,2146360.5,1202223.0,296463.0,44523.0,31237.5,59797.5,14358514.5,13395915.0,6347995.5,45.0,33.69571186271148,163455.0,8669770.5,7900333.5,5635933.5,4843597.5,2507211.0,941485.5,2812191.0,8814942.0,10587880.5,114.0,50.78863341890918
1007,2020_01_25_16_164437_М452ОР_1,part_1/25/164437_м452ор10/FrontJPG/front18.jpg,0,400.0,233.0,190.0,0.59,10.44772,25,1376260.5,5678646.0,4624603.5,3849378.0,10395636.0,2110966.5,473101.5,9201573.0,8638023.0,6528612.0,105.0,61.85395913559724,1146352.5,5706772.5,11473240.5,8109127.5,3690870.0,1647606.0,600066.0,8022427.5,6178369.5,6301968.0,123.0,54.349299511883984,28344372.0,15585396.0,1669255.5,3470397.0,167254.5,0.0,0.0,2935254.0,452217.0,252654.0,23.0,55.005427363225195,239802.0,12932937.0,7779846.0,6396139.5,4751236.5,2715342.0,1314856.5,5857120.5,5901414.0,4988106.0,122.0,53.409858795198716,3881278.5,8909802.0,3137800.5,971040.0,143437.5,46690.5,12571.5,7323600.0,12579022.5,15871557.0,81.0,34.867022264352876,48424.5,5126239.5,5352118.5,6633340.5,13984072.5,4463673.0,1499247.0,5805559.5,5659572.0,4304553.0,153.0,60.65842676013014
1008,2020_01_25_16_164437_М452ОР_2,part_1/25/164437_м452ор10/FrontJPG/front34.jpg,0,400.0,233.0,188.0,0.59,10.337744,25,603126.0,6432936.0,6185458.5,3956860.5,10606827.0,3250816.5,658665.0,5870661.0,7896610.5,7414839.0,121.0,59.31665878664077,1212168.0,6689619.0,11715516.0,7917291.0,3019480.5,1461991.5,507220.5,6283506.0,6732765.0,7337242.5,120.0,51.38336996353133,19114749.0,19789045.5,3577369.5,7396122.0,373269.0,0.0,0.0,1305192.0,466242.0,854811.0,105.0,58.825044407075445,103963.5,13668841.5,7008318.0,5206207.5,3753778.5,1675120.5,844407.0,4923871.5,5744436.0,9947856.0,110.0,47.71333696118134,7026423.0,11562720.0,2266567.5,818218.5,154096.5,4794.0,1300.5,11828226.0,11079393.0,8135061.0,67.0,39.48276748045697,56355.0,6943242.0,6833694.0,6071422.5,12711061.5,4317048.0,1149055.5,4385694.0,4976554.5,5432673.0,144.0,56.768645681129534
1009,2020_01_25_16_164437_М452ОР_3,part_1/25/164437_м452ор10/FrontJPG/front49.jpg,0,400.0,233.0,178.0,0.59,9.787864,25,545113.5,6171255.0,4548180.0,4475887.5,11176726.5,3243804.0,585097.5,5621016.0,8741553.0,7768167.0,116.0,59.79723767123984,880999.5,6027511.5,9996535.5,8447512.5,3888928.5,1499017.5,450585.0,6461292.0,7707451.5,7516966.5,117.0,52.10157800931931,19436992.5,20856399.0,2550204.0,5833329.0,374008.5,0.0,0.0,2145060.0,860115.0,820692.0,105.0,56.721560761208394,230775.0,13149483.0,6567397.5,4696182.0,4087701.0,1928514.0,540957.0,5162322.0,7557945.0,8955523.5,108.0,48.623809597369,7559118.0,11263528.5,2028576.0,634363.5,109369.5,12265.5,1377.0,11799309.0,11402146.5,8066746.5,66.0,38.84031414220649,90474.0,6663022.5,6059947.5,5247772.5,12937042.5,4852599.0,836425.5,3971829.0,6320481.0,5897206.5,142.0,57.56784502073135
1010,2020_01_25_16_164437_М452ОР_4,part_1/25/164437_м452ор10/FrontJPG/front68.jpg,0,400.0,233.0,178.0,0.59,9.787864,25,397494.0,5401129.5,3961144.5,4345710.0,10999119.0,4722982.5,1068654.0,5653528.5,8823510.0,7503528.0,120.0,62.16062110163265,741616.5,5833660.5,10934655.0,7954495.5,3339964.5,2379175.5,862690.5,6561328.5,7264185.0,7005028.5,123.0,53.902686410920296,17894548.5,21206896.5,2558619.0,6874953.0,389257.5,0.0,0.0,1437282.0,642906.0,1872337.5,107.0,57.19678372633401,163327.5,14594593.5,7130055.0,5157171.0,3991591.5,2351125.5,1033744.5,4229812.5,6932226.0,7293153.0,114.0,49.582559869874544,8050095.0,11748105.0,1457784.0,711603.0,117376.5,8797.5,1351.5,10977954.0,10837806.0,8965927.5,67.0,38.15319126742681,31798.5,6121020.0,5338170.0,5952822.0,12795543.0,5654472.0,1600074.0,3594250.5,6043806.0,5744844.0,150.0,58.48343533264882
1011,2020_01_25_21_213004_М518РУ_1,part_1/25/213004_м518ру/FrontJPG/front25.jpg,0,550.0,228.0,264.0,0.59,19.532304,25,1555092.0,5336002.5,4217317.5,3866845.5,2681350.5,1936725.0,1033438.5,11961183.0,12615207.0,7673638.5,77.0,55.970062444194795,1727242.5,5705854.5,4120647.0,4450209.0,3561024.0,2515779.0,1266814.5,10659178.5,10878045.0,7992006.0,86.0,58.83157366907654,35511172.5,4156551.0,1995834.0,7407367.5,734323.5,0.0,0.0,897115.5,942556.5,1231879.5,13.0,64.102661773145,331194.0,8133709.5,5458555.5,5611096.5,5240377.5,4088313.0,1977372.0,6269685.0,8852605.5,6913891.5,114.0,59.440676784249106,9707722.5,6806281.5,3100290.0,1166752.5,405654.0,20527.5,2626.5,10355524.5,11751547.5,9559873.5,64.0,41.65813881083249,144840.0,8156047.5,5508867.0,5720185.5,5204371.5,4073676.0,2275824.0,6114517.5,8825779.5,6852691.5,115.0,59.653306629759086
1012,2020_01_25_21_213004_М518РУ_2,part_1/25/213004_м518ру/FrontJPG/front61.jpg,0,300.0,232.0,250.0,0.67,11.658,25,1965259.5,5967841.5,4901839.5,4474510.5,3226642.5,1789819.5,476161.5,11347627.5,11850411.0,6876687.0,81.0,54.95685725526135,2063766.0,5775954.0,4939579.5,5264959.5,3932355.0,2242878.0,545878.5,10778238.0,10687407.0,6645784.5,86.0,57.57372113910216,27712558.5,6510532.5,2383357.5,9224115.0,487764.0,0.0,0.0,2309841.0,981291.0,3267340.5,20.0,66.1354378411823,265531.5,6539475.0,5770726.5,7339792.5,5464267.5,3071857.5,1280788.5,8031480.0,7992465.0,7120416.0,113.0,58.36164011452399,15014272.5,5365990.5,3172557.0,1351576.5,777418.5,225343.5,28509.0,11647176.0,8537400.0,6756556.5,50.0,46.69050844634621,211267.5,6595090.5,5771491.5,7315542.0,5550483.0,3582010.5,1345023.0,7457169.0,8107699.5,6941023.5,116.0,58.59363360587521
1013,2020_01_25_21_213004_М518РУ_3,part_1/25/213004_м518ру/FrontJPG/front83.jpg,0,550.0,232.0,254.0,0.59,19.122136,25,1972399.5,6212131.5,4533237.0,4239987.0,2647690.5,1951081.5,1413414.0,9057855.0,12584326.5,8264677.5,84.0,56.618787791735365,1725151.5,6272235.0,4585359.0,4382787.0,3985726.5,2402023.5,1421344.5,9094983.0,10483713.0,8523477.0,90.0,58.611220541034655,30119554.5,6026466.0,1393473.0,9551229.0,553962.0,0.0,0.0,1211148.0,1089844.5,2931123.0,16.0,66.417970896614,165469.5,8310526.5,5585775.0,5896416.0,5225791.5,4333648.5,1607035.5,5298364.5,8671734.0,7782039.0,115.0,57.815119715806446,12528940.5,5894911.5,2942725.5,1319013.0,796620.0,162843.0,29886.0,9593967.0,10464460.5,9143433.0,61.0,45.10932524702708,75250.5,8382105.0,5755477.5,5976639.0,5193687.0,4252584.0,2126649.0,4728796.5,8573967.0,7811644.5,117.0,57.889599948712004
1014,2020_01_25_18_183430_М432РУ_1,part_1/25/183430_м432ру10/FrontJPG/front16.jpg,0,300.0,230.0,214.0,0.6,8.8596,25,1330156.5,6045030.0,5344341.0,4934709.0,3220548.0,1499476.5,816739.5,11458705.5,10818426.0,7408668.0,85.0,55.45828818557355,1053634.5,5867397.0,5462712.0,5386849.5,4579060.5,2220769.5,995137.5,10948170.0,8808108.0,7554961.5,95.0,58.441678212237996,35222946.0,2597200.5,2969220.0,5192616.0,325329.0,0.0,0.0,5890576.5,428068.5,250843.5,16.0,56.400930768085004,60103.5,6810336.0,5828917.5,6781215.0,6473353.5,4183428.0,1481524.5,7886589.0,7447198.5,5924134.5,120.0,60.175159738881106,14085460.5,4391457.0,1766257.5,1161270.0,814623.0,71221.5,17263.5,13509288.0,9881581.5,7178377.5,48.0,42.66362090797067,53346.0,6692577.0,5882518.5,6936484.5,6520834.5,4255669.5,1541526.0,7528518.0,7535326.5,5929999.5,122.0,60.16632686386232
1015,2020_01_25_18_183430_М432РУ_2,part_1/25/183430_м432ру10/FrontJPG/front28.jpg,0,300.0,230.0,216.0,0.6,8.9424,25,1796730.0,5948767.5,5523555.0,3912133.5,1744429.5,671440.5,569823.0,12755125.5,12621811.5,7332984.0,75.0,50.37585894432808,2118234.0,5946243.0,5190066.0,4568503.5,3079150.5,1069189.5,605013.0,12343504.5,10997716.5,6959179.5,79.0,54.403149963739324,34320934.5,5872675.5,2077867.5,6922383.0,855346.5,0.0,0.0,1977091.5,351772.5,498729.0,15.0,63.62866635441944,396117.0,6673095.0,5488186.5,5169283.5,5655186.0,2874360.0,1130313.0,9279832.5,9000939.0,7209487.5,104.0,58.94672190718809,7221753.0,3527823.0,1450210.5,1379550.0,841321.5,53040.0,15529.5,15510451.5,14808538.5,8068582.5,56.0,38.78599502490528,263491.5,6454866.0,5754075.0,5456847.0,5756752.5,2957974.5,1190136.0,8606836.5,9069381.0,7366440.0,106.0,58.76235875694636
1016,2020_01_25_18_183430_М432РУ_3,part_1/25/183430_м432ру10/FrontJPG/front47.jpg,0,300.0,230.0,216.0,0.6,8.9424,25,549525.0,5881294.5,4588266.0,4067046.0,2626857.0,2209524.0,1461405.0,11507997.0,11321694.0,8663191.5,84.0,56.93252542536687,844917.0,5986864.5,4448424.0,4160325.0,2997601.5,2673369.0,1149004.5,13079001.0,9821427.0,7715866.5,85.0,58.68443085877742,20035783.5,13143261.0,3639462.0,6445303.5,730192.5,0.0,0.0,2955373.5,1521738.0,4405686.0,95.0,60.478189870523174,402874.5,6242017.5,5099107.5,5129350.5,4998051.0,3622836.0,849838.5,11385673.5,8334394.5,6812656.5,100.0,60.50493455752736,18159748.5,1486471.5,1030455.0,1039660.5,462799.5,21675.0,867.0,15755965.5,10825081.5,4094076.0,38.0,36.694256283809956,71884.5,6147795.0,5017150.5,5655415.5,4880853.0,3588538.5,1653547.5,9652387.5,8957665.5,7251562.5,103.0,60.70856573320276
1017,2020_01_25_19_195847_М475РР_1,part_1/25/195847_м475рр10/FrontJPG/front17.jpg,0,400.0,230.0,218.0,0.59,11.83304,25,1016608.5,6217486.5,4459567.5,3939826.5,3230136.0,2381700.0,958927.5,12076086.0,10524283.5,8072178.0,85.0,57.062765807962364,992179.5,6723610.5,4428610.5,4225477.5,3616614.0,2849727.0,1376974.5,12674826.0,8948001.0,7040779.5,90.0,60.18710029405889,31201009.5,8041119.0,2716566.0,5750658.0,560515.5,0.0,0.0,2077791.0,1261638.0,1267503.0,17.0,61.19764617204778,299446.5,6824896.5,5930994.0,5453302.5,4825288.5,3489955.5,1853136.0,9485515.5,8736810.0,5977455.0,109.0,61.257152644919906,12236430.0,2475948.0,1173663.0,693243.0,407898.0,11857.5,943.5,16481644.5,13063446.0,6331726.5,47.0,35.56618876221527,81166.5,7094686.5,6196653.0,5528451.0,5099643.0,3619240.5,2004070.5,8648197.5,8492902.5,6111789.0,114.0,60.99508610085854
1018,2020_01_25_19_195847_М475РР_2,part_1/25/195847_м475рр10/FrontJPG/front36.jpg,0,400.0,230.0,222.0,0.59,12.05016,25,2090031.0,7436743.5,4755087.0,4127328.0,2555763.0,998886.0,538687.5,10190029.5,10872970.5,9311274.0,85.0,51.24196036079383,1540735.5,7781707.5,5122414.5,4507635.0,3967009.5,1781787.0,607869.0,10693272.0,8234383.5,8639986.5,93.0,55.05938691216297,29634264.0,7410147.0,1184551.5,3146802.0,505333.5,0.0,0.0,8816778.0,1025916.0,1153008.0,22.0,50.77541941886378,294729.0,8236194.0,5331718.5,5070879.0,4927722.0,2707743.0,805851.0,9582696.0,7880086.5,8039181.0,103.0,56.49059626952238,10486059.0,2534725.5,1077553.5,754366.5,294601.5,21496.5,5686.5,18577438.5,13535017.5,5589855.0,46.0,33.9002665271407,277465.5,8361042.0,5953612.5,5306499.0,5051601.0,2865562.5,906933.0,8119455.0,8200672.5,7833957.0,107.0,56.091883954596604
1019,2020_01_25_19_195847_М475РР_3,part_1/25/195847_м475рр10/FrontJPG/front57.jpg,0,400.0,230.0,210.0,0.59,11.3988,25,342771.0,6169419.0,4598925.0,4532166.0,3254616.0,1893553.5,1495396.5,11329369.5,10703115.0,8557468.5,88.0,57.06405681202136,695742.0,6273076.5,4874070.0,4505748.0,3795471.0,2341563.0,1698198.0,12839836.5,9187165.5,6665929.5,91.0,60.24064464551046,21424207.5,12000045.0,2806861.5,5486605.5,385458.0,0.0,0.0,5079523.5,2345949.0,3348150.0,50.0,57.609084293332934,193774.5,6296052.0,5304382.5,5503512.0,4743459.0,3089121.0,1530280.5,11928619.5,8617878.0,5669721.0,102.0,61.09941805999452,17933130.0,1487746.5,693498.0,562300.5,90499.5,612.0,127.5,16980883.5,10945161.0,4182841.5,37.0,31.992090225598943,26571.0,6423501.0,5564100.0,5778886.5,4949754.0,3027946.5,2047879.5,9418348.5,9435612.0,6204201.0,107.0,60.77903446075176
1020,2020_01_25_18_190702_В876РР_1,part_1/25/190702_В876РР198/FrontJPG/front14.jpg,2,400.0,229.0,208.0,0.6,11.43168,25,8040864.0,6005760.0,3812046.0,2032350.0,673914.0,195381.0,167892.0,16503141.0,9359826.0,6085626.0,54.0,45.6280495899989,8593015.5,5298849.0,4187100.0,2894428.5,907876.5,102076.5,154020.0,14959651.5,9477279.0,6302503.5,57.0,47.35242125698193,28389456.0,13199820.0,2488162.5,4312917.0,195585.0,0.0,0.0,2850696.0,472821.0,967342.5,21.0,58.19261650619332,5990893.5,4723008.0,4267195.5,3932559.0,2271693.0,406674.0,173655.0,15032148.0,9216133.5,6862840.5,64.0,51.983020361583215,5622699.0,6248494.5,2889864.0,1944528.0,1118583.0,297636.0,37332.0,11644855.5,12796894.5,10275913.5,68.0,43.309138909942995,4221474.0,5979520.5,5345412.0,4817052.0,2699404.5,521296.5,189184.5,13546773.0,8650798.5,6905884.5,77.0,53.26176288007496
1021,2020_01_25_18_190702_В876РР_2,part_1/25/190702_В876РР198/FrontJPG/front27.jpg,2,400.0,229.0,208.0,0.6,11.43168,25,2337763.5,5854774.5,5241525.0,4195770.0,2223676.5,897294.0,880515.0,12639585.0,11163364.5,7442532.0,77.0,53.53840748959191,1885215.0,5929132.5,4890007.5,4408975.5,2929567.5,1138855.5,873324.0,13873275.0,9382266.0,7566181.5,80.0,55.24854815179421,28874568.0,12279270.0,3378648.0,4346347.5,137674.5,0.0,0.0,2036328.0,386682.0,1437282.0,20.0,58.632890344872976,330352.5,6208357.5,4515387.0,4413667.5,3926847.0,2062440.0,1102747.5,13376407.5,9740388.0,7200205.5,86.0,57.78811543987082,10857288.0,2898661.5,1295221.5,710328.0,377731.5,9384.0,1453.5,17123709.0,12737046.0,6865977.0,48.0,35.62758483055048,263211.0,6330120.0,5397814.5,5260599.0,4440442.5,2187288.0,1173739.5,11162905.5,9220494.0,7440186.0,95.0,57.80924074561815
1022,2020_01_25_18_190702_В876РР_3,part_1/25/190702_В876РР198/FrontJPG/front44.jpg,2,400.0,229.0,202.0,0.6,11.10192,25,689392.5,5792605.5,5129325.0,4084284.0,3469275.0,2581977.0,1254676.5,11822284.5,10512196.5,7540783.5,87.0,58.801045480066115,832065.0,5619970.5,4545834.0,4152981.0,3473049.0,3110184.0,1280176.5,12824919.0,9780627.0,7256994.0,86.0,60.366917402758254,21812317.5,14776791.0,3644307.0,4898422.5,65050.5,0.0,0.0,3941331.0,1400562.0,2338018.5,70.0,57.1526034261788,388722.0,6149784.0,4466274.0,4171213.5,3999165.0,3573468.0,1418361.0,12527742.0,9831652.5,6350418.0,90.0,61.57081540077598,16414120.5,1340484.0,778821.0,701479.5,172074.0,3034.5,586.5,18902818.5,11081076.0,3482305.5,38.0,32.57288673016207,78948.0,6491994.0,5400517.5,4845255.0,4313580.0,3852693.0,1601680.5,10016094.0,9499999.5,6776038.5,102.0,61.10071263364039
1023,2020_01_04_10_102349_М630МВ_1,part_1/04/102349_м630мв10/FrontJPG/front9.jpg,0,300.0,235.0,248.0,0.6,10.4904,04,1410073.5,6342997.5,5044894.5,3489700.5,883243.5,6940539.0,40035.0,6783612.0,11868592.5,10073112.0,91.0,57.41126773734731,2167066.5,6854935.5,5155207.5,3028762.5,4271301.0,2988345.0,2142.0,7752586.5,10972624.5,9683829.0,90.0,54.584989189276,10929631.5,11655234.0,7396224.0,21888792.0,914404.5,0.0,0.0,14025.0,11551.5,66937.5,140.0,62.25514527400428,1165987.5,10863816.0,7574775.0,4650231.0,7529767.5,279760.5,6757.5,4621390.5,7220223.0,8964091.5,112.0,48.876859605554976,13688604.0,1975204.5,746079.0,305413.5,32410.5,3850.5,1198.5,19129539.0,10848312.0,6146188.5,38.0,30.351177702910984,901323.0,10644133.5,7374345.0,4632075.0,1502179.5,6950229.0,40443.0,4538821.5,7381510.5,8911740.0,113.0,54.18347683505496
1024,2020_01_04_10_102349_М630МВ_2,part_1/04/102349_м630мв10/FrontJPG/front21.jpg,0,300.0,235.0,252.0,0.6,10.6596,04,787414.5,5580037.5,4519314.0,3193263.0,1941340.5,10078671.0,877225.5,8096556.0,9970831.5,7832146.5,101.0,65.38433765266565,2097222.0,5995356.0,4469283.0,3566251.5,7030630.5,4825288.5,6502.5,9006906.0,8827972.5,7051387.5,99.0,61.74318183011215,10140661.5,24127284.0,4318501.5,11873004.0,491283.0,0.0,0.0,74970.0,75760.5,1775335.5,109.0,54.56083863018143,1769241.0,8657046.0,7119447.0,7583649.0,8257206.0,251557.5,5304.0,6659325.0,5134833.0,7439191.5,117.0,53.10701716647556,8155996.5,3004639.5,1259776.5,402543.0,69946.5,3952.5,2703.0,23898115.5,9740668.5,6338458.5,44.0,31.484412987612444,605395.5,7774338.0,6773233.5,4513908.0,2865384.0,10098204.0,877608.0,6127573.5,6192522.0,7048633.5,123.0,62.00317371927706
1025,2020_01_04_16_161619_М274КР_1,part_1/04/161619_М274КР10/FrontJPG/front10.jpg,0,300.0,235.0,270.0,0.6,11.421,04,3564772.5,7677055.5,3981289.5,2865001.5,2343424.5,1745322.0,1788774.0,11811906.0,10850581.5,6248673.0,77.0,59.17683500603377,2954379.0,5751091.5,4367181.0,2891496.0,2461362.0,1942768.5,1847041.5,10845634.5,12213378.0,7602468.0,78.0,59.04899347497156,30649929.0,7768192.5,1320237.0,3555541.5,273564.0,0.0,0.0,7315032.0,1347879.0,646425.0,19.0,52.871710615654784,1999327.5,6997761.0,5600871.0,4337040.0,3157996.5,2167704.0,1820802.0,9987075.0,9837849.0,6970374.0,93.0,59.69515156485419,13362637.5,4295245.5,2897208.0,2108875.5,661750.5,3672.0,1045.5,12398508.0,10629394.5,6518463.0,52.0,45.42623354976381,1650870.0,9588586.5,6568519.5,4876518.0,3219094.5,2314533.0,1990810.5,8191900.5,8076742.5,6399225.0,109.0,58.79152650623335
1026,2020_01_04_16_161619_М274КР_2,part_1/04/161619_М274КР10/FrontJPG/front32.jpg,0,300.0,235.0,266.0,0.6,11.2518,04,698241.0,6426000.0,5654650.5,4028082.0,2340925.5,1238968.5,709843.5,10388190.0,12524911.5,8866987.5,84.0,51.360311372309816,1217217.0,6305895.0,4569421.5,4049629.5,3241993.5,1576308.0,789684.0,10372915.5,11700445.5,9053290.5,85.0,54.047837748647815,27605152.5,9114184.5,2269831.5,8641644.0,588565.5,0.0,0.0,2306067.0,958035.0,1393320.0,21.0,65.41150866119725,336243.0,6781827.0,5609490.0,5343244.5,4255338.0,2530161.0,1153135.5,8566546.5,10043251.5,8257563.0,99.0,56.79410451084545,12914959.5,3465628.5,1894369.5,673404.0,505206.0,1606.5,102.0,14469210.0,11446440.0,7505874.0,49.0,38.537097329021535,76500.0,6977539.5,6818470.5,5812113.0,4454059.5,2654193.0,1281349.5,6957369.0,9725470.5,8119735.5,107.0,55.89018898226614
1027,2020_01_04_16_161619_М274КР_3,part_1/04/161619_М274КР10/FrontJPG/front47.jpg,0,300.0,235.0,258.0,0.6,10.9134,04,734298.0,7305877.5,7893397.5,4543131.0,3103834.5,3405270.0,1610988.0,7506307.5,8740635.0,8033061.0,106.0,58.03997411766779,1435089.0,6317625.0,4596961.5,3546106.5,3134689.5,3420952.5,1305013.5,8671785.0,10900918.5,9547659.0,91.0,58.48030783363278,15502750.5,19257447.0,2380833.0,6771576.0,202317.0,0.0,0.0,1440750.0,1407064.5,5914062.0,104.0,55.07548158830024,1294405.5,6207924.0,5423671.5,4653877.5,4779618.0,2366961.0,1271991.0,10909588.5,9171993.0,6796770.0,95.0,60.26903828001628,11315880.0,3011193.0,1486165.5,1673769.0,3267162.0,1199571.0,10684.5,15047983.5,9543324.0,6321067.5,51.0,54.40435601421031,129693.0,7233814.5,9213354.0,6088890.0,4316997.0,4360525.5,1840615.5,6130939.5,6713946.0,6848025.0,125.0,57.83679368987663
